gene_id	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3
gene_4087	2	3	1	0	1	2
gene_4088	188	233	185	182	216	299
gene_4089	4	10	5	11	8	12
gene_4091	4	3	2	4	7	9
gene_4092	12	22	24	10	20	18
gene_4093	674	827	633	532	692	856
gene_4094	39	49	35	212	333	364
gene_4095	75	100	61	84	78	126
gene_4096	438	588	360	362	459	530
gene_4097	24482	32755	22857	5345	6733	8889
gene_4098	785	872	624	423	461	603
gene_4099	312	350	262	204	209	302
gene_4100	616	918	655	317	324	456
gene_4101	236	238	180	237	275	350
gene_4102	104	103	85	3220	3268	4219
gene_4103	3086	4424	3445	994	1160	1810
gene_4104	123	182	115	89	117	135
gene_4105	304	400	303	170	217	242
gene_4106	117	117	88	593	892	1095
gene_4107	1004	1357	1019	267	230	308
gene_4108	5707	8141	6785	1126	1082	1267
gene_4109	333	415	333	353	396	594
gene_4110	439	605	479	353	497	610
gene_4111	554	763	495	224	264	386
gene_4112	2532	3405	2554	753	904	1311
gene_4113	658	885	630	195	275	370
gene_4114	178	274	201	132	196	209
gene_4115	676	947	653	424	488	602
gene_4116	762	946	695	687	901	1119
gene_4117	608	728	525	597	670	833
gene_4118	252	246	207	250	241	344
gene_4119	1676	2444	1699	798	863	1099
gene_4120	239	245	187	373	465	557
gene_4121	616	397	295	418	409	589
gene_4122	593	789	599	299	360	487
gene_4123	1018	1468	1137	423	474	613
gene_4124	3285	4588	3290	919	1107	1421
gene_4125	302	366	284	250	318	396
gene_4126	351	383	244	129	140	207
gene_4127	148	186	145	226	304	372
gene_4128	712	904	713	531	597	761
gene_4129	395	403	317	325	355	550
gene_4130	410	551	308	460	385	573
gene_4131	862	1058	846	680	902	982
gene_4132	294	384	269	237	258	263
gene_4133	1195	1590	1163	678	830	1172
gene_4134	313	409	318	216	241	322
gene_4135	170	238	187	105	143	171
gene_4136	118	168	106	187	234	259
gene_4137	339	500	341	207	238	263
gene_4138	59	51	46	59	107	102
gene_4139	312	970	381	201	390	501
gene_4140	236	272	208	140	171	205
gene_4141	1206	1625	1128	1484	2247	2750
gene_4142	114	104	82	84	100	152
gene_4143	408	511	357	659	894	939
gene_4144	665	890	686	797	1098	1386
gene_4145	521	740	534	193	234	313
gene_4146	606	911	678	278	324	428
gene_4147	641	841	639	370	495	652
gene_4148	294	354	262	197	253	323
gene_4149	354	441	302	269	391	504
gene_4150	181	262	183	107	117	178
gene_4151	151	194	137	153	199	230
gene_4153	660	860	623	346	384	371
gene_4154	0	0	0	0	0	0
gene_4155	263	389	264	294	357	479
gene_4156	771	988	692	575	613	786
gene_4158	484	507	429	361	388	532
gene_4159	123	186	131	161	148	164
gene_4160	137	156	112	112	104	134
gene_4161	10	19	21	22	21	21
gene_4162	326	445	327	533	816	907
gene_4163	184	211	151	122	179	250
gene_4164	332	383	255	226	269	346
gene_4165	298	366	311	275	342	390
gene_4166	567	713	488	597	735	850
gene_4167	117	174	118	75	75	113
gene_4168	243	250	226	149	170	235
gene_4169	1079	1388	1059	367	403	494
gene_4170	98	111	89	61	63	70
gene_4171	105	126	75	122	132	159
gene_4173	625	846	706	724	830	977
gene_4174	924	1163	729	895	1106	1318
gene_4175	26483	38654	29808	9029	10574	13501
gene_4176	540	615	444	446	515	660
gene_4177	87	77	39	187	259	359
gene_4178	741	886	697	460	526	680
gene_4179	92	127	88	196	255	343
gene_4180	9	8	4	4	7	12
gene_4181	574	862	589	739	932	1157
gene_4182	86	120	95	50	53	46
gene_4184	656	688	481	746	888	1170
gene_4185	264	305	166	651	812	1016
gene_4186	5585	7034	5352	4921	6442	7767
gene_4187	362	473	373	272	384	466
gene_4188	3	3	3	2	2	3
gene_4189	198	292	202	145	211	273
gene_4190	1019	1412	853	519	586	821
gene_4191	139	162	118	156	205	212
gene_4192	2487	3613	2433	645	751	868
gene_4193	1214	1759	1234	314	354	439
gene_4194	126	160	84	123	191	253
gene_4195	307	425	298	300	312	377
gene_4196	90	57	54	227	273	298
gene_4197	455	536	379	236	279	352
gene_4198	278	385	263	566	715	860
gene_4199	69	74	63	142	188	260
gene_4200	460	680	449	278	365	394
gene_4202	123	164	130	336	478	545
gene_4203	421	712	495	473	580	763
gene_4204	177	254	144	105	133	182
gene_4205	847	1088	874	461	491	692
gene_4206	357	464	334	215	203	284
gene_4207	503	655	470	415	467	577
gene_4208	104	115	69	174	146	244
gene_4209	129	152	98	118	130	191
gene_4210	59	63	49	378	436	567
gene_4211	401	577	416	132	139	190
gene_4212	51	49	37	18	18	24
gene_4213	4223	5611	3836	1578	1715	2119
gene_4214	404	503	372	205	266	383
gene_4215	6286	7937	5683	2072	2600	3539
gene_4216	149	204	144	234	299	371
gene_4217	207	224	173	174	212	268
gene_4218	114	151	109	176	252	275
gene_4219	451	699	507	251	370	416
gene_4220	393	502	357	241	270	384
gene_4221	2705	3796	2851	862	959	1183
gene_4222	1071	1258	917	1479	1713	2271
gene_4223	1	6	1	8	9	16
gene_4224	40	56	42	181	276	297
gene_4225	164	181	136	130	151	190
gene_4226	404	653	428	557	655	853
gene_4227	5613	6562	4759	2386	2608	3068
gene_4228	1225	1743	1164	343	474	555
gene_4230	1	0	0	0	1	4
gene_4231	16443	22817	17550	8447	9541	12015
gene_4233	5899	9567	7397	4789	6708	7700
gene_4234	805	1147	768	486	590	648
gene_4235	81	114	70	68	49	98
gene_4236	17	8	11	37	52	65
gene_4237	2	5	0	826	738	871
gene_4238	0	2	0	8	7	12
gene_4239	711	973	703	593	778	995
gene_4240	949	1290	905	1055	1404	1688
gene_4241	35	41	24	844	1254	1522
gene_4242	530	598	425	271	325	444
gene_4243	155	201	142	140	152	181
gene_4244	1268	1798	1343	751	899	1185
gene_4245	48	46	31	42	44	61
gene_4246	238	263	201	137	186	229
gene_4247	91	151	111	98	179	160
gene_4248	351	484	349	268	337	426
gene_4249	221	286	191	178	241	281
gene_4250	290	452	301	221	238	298
gene_4251	126	180	133	84	104	164
gene_4252	407	536	432	429	470	625
gene_4253	6062	8460	5994	1791	2142	2876
gene_4254	192	207	145	162	197	243
gene_4255	270	72	33	7990	9067	11243
gene_4257	409	491	344	330	399	508
gene_4258	20	20	17	22	20	41
gene_4259	1423	1784	1254	969	1171	1455
gene_4260	1	4	1	1	2	2
gene_4261	384	357	300	203	179	238
gene_4266	2557	3494	2578	650	861	1046
gene_4268	1113	1462	1148	589	745	886
gene_4269	501	672	525	281	353	516
gene_4270	544	592	446	546	600	723
gene_4271	11670	17014	13498	3442	4022	5502
gene_4272	41	54	38	10	14	12
gene_4273	8964	10584	7439	2897	3421	3858
gene_4274	86	73	51	26	31	47
gene_4275	49	52	37	40	54	64
gene_4277	3152	4137	3043	940	1158	1576
gene_4278	230	266	170	793	1008	1302
gene_4279	8	6	3	116	243	277
gene_4280	864	1191	977	529	676	790
gene_4281	462	525	427	754	908	1367
gene_4282	267	324	233	281	373	431
gene_4283	738	1033	792	368	451	536
gene_4284	224	224	166	237	283	300
gene_4285	270	376	262	262	291	331
gene_4286	4302	6039	4424	2989	3997	4941
gene_4287	15064	21849	17301	8171	9453	11600
gene_4288	139	155	112	339	477	588
gene_4289	378	570	388	201	270	323
gene_4290	11	12	8	9	5	9
gene_4291	7097	9938	7946	1677	1889	2366
gene_4292	172	235	160	131	174	185
gene_4293	272	384	249	236	287	364
gene_4294	119	147	94	146	148	205
gene_4295	209	295	191	351	558	626
gene_4296	130	227	143	111	125	173
gene_4297	199	245	186	72	128	169
gene_4298	276	331	263	95	103	129
gene_4299	4	7	4	3	3	2
gene_4300	1483	1882	1340	617	773	1089
gene_4302	185	251	196	171	208	249
gene_4303	475	566	419	400	406	510
gene_4304	470	517	419	391	466	630
gene_4305	404	561	382	375	484	585
gene_4306	2897	3887	2675	691	745	915
gene_4307	383	524	400	340	385	484
gene_4308	368	455	352	323	320	436
gene_4309	67	71	39	72	90	124
gene_4310	32	35	21	346	205	221
gene_4312	1816	2602	1767	1080	1318	1602
gene_4313	367	482	355	267	310	409
gene_4314	184	240	180	142	210	255
gene_4315	603	672	510	378	476	524
gene_4316	386	556	405	291	347	455
gene_4317	1231	1873	1376	834	942	1178
gene_4318	41	39	35	19	14	19
gene_4319	311	393	301	309	368	382
gene_4320	554	699	598	528	651	795
gene_4321	2568	3303	2232	560	572	805
gene_4323	776	1056	791	411	493	588
gene_4324	115	119	102	82	81	101
gene_4325	2431	2501	1894	1730	2029	2585
gene_4326	151	189	108	213	271	375
gene_4327	92	122	75	76	104	119
gene_4328	174	207	148	196	166	203
gene_4329	1052	1225	864	1251	1470	1845
gene_4330	267	365	239	194	283	281
gene_4331	467	594	465	219	245	321
gene_4332	659	982	747	419	465	619
gene_4333	1060	1591	1132	922	1216	1549
gene_4334	606	857	675	254	303	351
gene_4335	540	655	523	426	552	591
gene_4336	115	120	78	100	139	158
gene_4337	264	349	263	136	142	186
gene_4338	3763	5159	3463	993	1054	1466
gene_4339	0	0	0	3	1	2
gene_4340	245	320	181	228	267	326
gene_4341	25	37	28	39	57	76
gene_4342	1031	1377	1083	375	420	548
gene_4343	680	1088	826	539	644	846
gene_4344	59	62	58	30	26	31
gene_4345	0	0	0	0	0	0
gene_4346	23	63	122	459	1531	2133
gene_4347	220	293	230	130	133	169
gene_4348	2	3	1	0	0	2
gene_4349	533	583	464	104	107	117
gene_4350	556	389	273	416	335	374
gene_4351	5	11	7	6	8	7
gene_4352	278	310	188	189	182	255
gene_4353	317	433	303	253	314	375
gene_4354	532	757	585	313	371	497
gene_4356	627	896	709	247	306	403
gene_4357	859	1062	717	497	584	786
gene_4358	432	624	411	366	466	546
gene_4359	102	139	84	178	213	250
gene_4360	155	226	164	142	164	265
gene_4362	280	351	276	213	287	323
gene_4363	167	239	155	103	134	164
gene_4364	409	539	420	324	409	438
gene_4365	1410	1969	1400	688	784	1122
gene_4366	924	1307	972	614	768	890
gene_4367	98	143	96	285	394	523
gene_4368	2227	3052	2262	1022	1230	1468
gene_4369	256	335	267	265	319	370
gene_4370	480	648	436	141	160	243
gene_4371	504	725	493	470	628	732
gene_4372	132	173	123	65	90	128
gene_4373	103	91	60	597	726	923
gene_4374	385	424	313	273	256	419
gene_4375	467	548	442	345	431	482
gene_4376	335	474	333	264	303	417
gene_4377	10642	14923	10625	3194	3958	5421
gene_4378	286	407	310	229	330	411
gene_4379	300	323	232	173	232	269
gene_4380	0	1	4	7	3	7
gene_4381	105	128	94	89	103	124
gene_4382	1853	2587	1837	810	1002	1331
gene_4383	3688	5169	3654	1059	1234	1621
gene_4384	833	1175	914	338	373	504
gene_4385	355	449	357	378	514	522
gene_4386	433	599	378	297	350	404
gene_4387	667	929	693	201	203	210
gene_4388	73	103	57	82	101	111
gene_4389	931	1327	902	863	1065	1263
gene_4391	325	425	290	186	271	307
gene_4392	63	93	51	62	61	101
gene_4393	132	148	104	120	170	203
gene_4394	389	579	341	202	274	294
gene_4395	247	326	237	30	49	60
gene_4396	15	17	16	0	3	1
gene_4397	26	35	32	27	32	32
gene_4398	11	9	10	10	13	14
gene_4399	303	363	301	260	373	411
gene_4400	193	299	258	225	244	349
gene_4401	8	3	5	2	6	5
gene_4402	11	11	10	9	12	17
gene_4403	500	407	306	2893	4166	5498
gene_4404	916	1162	798	366	500	633
gene_4405	223	276	197	283	291	391
gene_4406	282	240	156	4351	7474	8766
gene_4407	615	739	561	340	414	543
gene_4408	2777	3961	2988	1586	1898	2257
gene_4409	1147	1472	1052	345	423	568
gene_4410	1077	1515	1235	446	506	654
gene_4411	336	240	192	156	162	175
gene_4412	28	46	28	34	28	45
gene_4413	345	487	330	306	370	507
gene_4414	1051	1140	854	2367	2797	3562
gene_4415	144	209	124	175	192	229
gene_4416	42	38	23	65	67	103
gene_4417	910	1084	793	764	869	1117
gene_4418	2059	3138	2500	520	580	710
gene_4419	763	1024	677	503	598	736
gene_4420	265	305	244	184	153	194
gene_4421	234	252	218	136	167	218
gene_4422	151	193	147	112	131	186
gene_4423	388	580	377	257	354	377
gene_4424	1027	1317	895	680	814	1082
gene_4425	362	502	348	332	373	503
gene_4426	181	273	161	74	114	160
gene_4427	127	153	119	82	119	162
gene_4428	1547	2141	1518	773	854	1095
gene_4429	511	712	502	277	310	464
gene_4430	455	658	429	299	366	440
gene_4431	972	1452	1068	653	738	834
gene_4433	325	406	307	231	276	342
gene_4434	101	147	102	72	79	129
gene_4435	6	3	7	5	5	4
gene_4436	255	196	133	953	1421	1486
gene_4437	373	558	417	242	350	398
gene_4438	322	391	278	265	303	440
gene_4439	321	439	353	183	223	307
gene_4440	246	435	308	122	178	191
gene_4441	64	70	51	66	67	78
gene_4442	219	294	229	125	141	190
gene_4443	1073	1568	1222	419	513	787
gene_4444	1091	1466	1026	844	991	1317
gene_4445	1352	1786	1253	1744	2240	2398
gene_4447	514	697	533	259	380	450
gene_4448	107	124	83	197	207	304
gene_4449	789	1176	793	681	906	1102
gene_4450	1656	2172	1638	1077	1205	1494
gene_4451	37	38	35	26	21	27
gene_4452	332	447	334	151	182	247
gene_4453	587	642	447	773	867	1145
gene_4454	682	959	685	364	380	484
gene_4455	387	518	364	191	245	349
gene_4456	224	296	247	254	326	419
gene_4457	715	979	679	623	723	862
gene_4458	203	255	191	112	126	174
gene_4459	278	324	262	222	261	314
gene_4460	2303	3276	2373	1610	1963	2398
gene_4461	1323	1859	1410	780	804	1157
gene_4462	5102	6813	5043	1654	2114	2682
gene_4463	2403	3459	2243	1087	1311	1470
gene_4464	329	430	320	251	321	431
gene_4466	697	855	610	732	949	1191
gene_4467	943	1342	1024	762	989	1237
gene_4468	139	212	152	139	185	240
gene_4469	453	628	445	263	314	441
gene_4470	40	46	57	28	31	28
gene_4471	512	771	549	335	475	569
gene_4472	180	241	190	140	144	154
gene_4473	12181	16999	12004	3213	3785	4933
gene_4474	301	365	244	209	237	401
gene_4475	466	633	425	358	443	641
gene_4476	203	277	211	99	139	162
gene_4477	713	995	792	293	299	363
gene_4478	9	11	4	6	5	13
gene_4479	1129	1466	994	598	673	884
gene_4480	529	578	435	412	529	585
gene_4481	1305	1879	1529	209	233	325
gene_4483	299	458	283	178	173	271
gene_4484	526	322	295	3369	4233	5084
gene_4485	8	12	9	19	22	29
gene_4487	214	264	184	238	348	454
gene_4488	1376	1859	1293	590	586	678
gene_4489	282	370	329	141	190	211
gene_4490	101	125	83	128	144	199
gene_4491	587	868	662	477	564	740
gene_4492	1367	1902	1315	1457	1605	2100
gene_4493	1	3	0	3	4	8
gene_4494	322	409	337	163	221	283
gene_4496	106	152	95	55	74	83
gene_4497	0	0	0	0	0	0
gene_4498	215	255	210	62	84	102
gene_4499	78	88	77	2260	2657	2788
gene_4500	145	172	127	108	150	188
gene_4502	47	87	67	33	32	39
gene_4503	0	0	0	0	0	0
gene_4504	438	639	399	201	267	392
gene_4505	56	76	64	41	44	67
gene_4506	199	228	176	95	112	138
gene_4507	532	727	538	348	465	516
gene_4508	584	796	558	583	707	916
gene_4509	438	539	420	362	442	558
gene_4510	685	993	707	353	437	517
gene_4511	376	397	316	463	568	798
gene_4512	332	444	308	323	426	495
gene_4513	3694	4813	3725	2127	2703	3564
gene_4514	246	326	221	249	285	346
gene_4515	8349	11697	8004	1878	2294	3058
gene_4516	457	604	409	329	358	469
gene_4517	6680	9240	6482	1725	2080	2777
gene_4518	230	322	201	146	159	180
gene_4519	842	1118	813	419	534	670
gene_4520	215	295	190	99	123	171
gene_4521	224	261	212	210	239	305
gene_4522	382	620	400	221	246	318
gene_4523	1382	1846	1379	251	339	423
gene_4524	367	521	349	275	319	419
gene_4525	662	812	578	397	520	653
gene_4526	253	312	228	210	236	342
gene_4527	221	303	246	141	154	222
gene_4528	352	489	344	427	495	571
gene_4529	2059	2854	1746	1114	1291	1709
gene_4530	87	110	76	89	88	121
gene_4531	1484	2164	1618	1112	1157	1620
gene_4532	301	327	253	201	198	303
gene_4533	2263	3503	2565	2904	3115	4152
gene_4534	4	11	8	8	8	8
gene_4535	1126	1447	1142	1496	1813	2467
gene_4536	314	379	251	178	241	268
gene_4538	172	195	165	144	189	219
gene_4539	833	1115	779	1146	1662	2169
gene_4540	37	58	44	56	51	84
gene_4541	218	305	224	185	248	269
gene_4542	683	1063	640	402	456	541
gene_4543	395	586	405	277	315	374
gene_4544	28	55	35	14	20	19
gene_4545	1774	2136	1686	1432	1474	2176
gene_4546	142	189	114	133	141	175
gene_4547	337	475	345	366	407	439
gene_4548	572	765	509	373	438	599
gene_4549	485	610	442	810	909	1061
gene_4550	18	16	9	23	27	29
gene_4551	816	780	547	748	832	919
gene_4552	522	703	438	469	545	774
gene_4553	394	528	388	188	243	257
gene_4554	1573	1444	868	4029	4280	5671
gene_4556	2848	4132	3096	1416	1826	2064
gene_4557	239	372	265	161	196	211
gene_4565	498	674	546	276	355	495
gene_4566	2706	3318	2415	2401	3540	4584
gene_4567	343	505	344	361	352	395
gene_4568	15	14	7	31	43	58
gene_4569	37	68	27	97	118	126
gene_4570	462	567	432	358	442	503
gene_4571	193	225	153	237	289	346
gene_4572	175	215	160	150	158	217
gene_4573	308	380	253	176	211	330
gene_4574	107	134	89	122	153	178
gene_4576	706	867	685	310	381	430
gene_4577	56	57	31	76	79	109
gene_4578	294	382	286	294	354	452
gene_4579	654	909	641	872	1011	1209
gene_4580	166	237	175	203	259	310
gene_4581	391	450	351	390	463	594
gene_4582	74	92	60	138	197	241
gene_4583	731	957	661	1621	1906	2675
gene_4584	268	399	328	170	191	206
gene_4585	1	4	4	2	4	5
gene_4586	649	889	620	313	329	479
gene_4587	55	52	32	168	189	226
gene_4588	111	108	80	119	123	156
gene_4589	114	148	129	189	242	317
gene_4590	465	667	479	402	457	575
gene_4591	665	823	644	332	326	467
gene_4592	615	652	498	432	421	655
gene_4593	49	44	16	66	61	61
gene_4594	164	176	151	217	267	294
gene_4596	168	217	145	131	129	176
gene_4597	468	538	432	371	434	607
gene_4598	505	616	484	325	340	500
gene_4599	87	132	71	39	46	59
gene_4600	0	0	0	0	0	0
gene_4602	866	1237	906	563	664	912
gene_4603	155	210	128	167	188	250
gene_4604	1058	1435	1104	420	523	673
gene_4606	225	373	217	127	122	118
gene_4607	0	0	0	0	0	0
gene_4609	61	78	50	96	127	162
gene_4610	63	85	56	236	317	393
gene_4611	1082	1428	983	584	583	795
gene_4612	67	55	49	83	93	135
gene_4613	73	76	60	374	307	380
gene_4614	2027	5059	2059	540	276	298
gene_4615	44	46	38	62	58	87
gene_4616	217	233	163	125	165	210
gene_4617	540	825	556	313	393	473
gene_4618	1647	2531	1848	1196	1386	1822
gene_4619	75	108	87	56	50	84
gene_4620	298	383	306	297	293	365
gene_4621	88	118	69	73	69	72
gene_4622	219	270	210	193	240	276
gene_4623	320	423	342	263	330	437
gene_4624	123	158	137	125	142	186
gene_4625	44	63	53	26	22	18
gene_4626	518	544	422	336	355	435
gene_4627	412	524	362	246	270	369
gene_4628	723	982	618	831	1089	1408
gene_4629	138	198	131	182	195	244
gene_4630	543	746	516	266	283	361
gene_4631	280	375	278	234	293	362
gene_4632	525	724	519	541	706	838
gene_4634	126	161	111	103	159	263
gene_4635	335	408	342	240	329	362
gene_4636	773	1130	788	527	611	765
gene_4637	975	1337	1013	583	736	819
gene_4638	37	45	28	706	918	1041
gene_4639	2	1	1	2	0	3
gene_4640	3352	4632	3180	1387	1357	1646
gene_4641	26	32	25	58	64	68
gene_4642	72	62	57	103	147	174
gene_4643	612	892	595	562	613	754
gene_4644	88	102	74	80	99	129
gene_4645	702	1093	687	373	430	518
gene_4646	1353	1744	1330	926	1155	1543
gene_4647	131	104	71	458	714	972
gene_4648	583	797	586	301	321	409
gene_4649	907	1182	897	726	882	1085
gene_4650	514	741	572	162	214	256
gene_4651	96	145	105	68	91	101
gene_4652	101	154	105	209	185	203
gene_4653	518	538	416	903	997	1221
gene_4654	190	254	182	225	253	311
gene_4655	465	597	447	304	392	469
gene_4657	561	720	533	547	608	767
gene_4658	336	475	334	329	537	710
gene_4659	9	6	8	19	37	54
gene_4660	284	324	270	160	238	267
gene_4661	55	44	34	135	118	217
gene_4662	190	208	161	567	631	770
gene_4663	232	200	134	1328	1821	2104
gene_4664	17	13	11	19	23	10
gene_4665	128	178	149	111	140	168
gene_4667	30	12	8	5244	6996	9952
gene_4668	3980	5833	4369	3312	4190	5537
gene_4669	745	984	704	508	591	698
gene_4670	501	596	441	1738	2428	2894
gene_4671	152	155	119	137	168	216
gene_4672	78	94	70	65	84	123
gene_4673	210	321	190	111	153	230
gene_4674	141	177	117	363	509	653
gene_4675	287	418	255	340	434	555
gene_4676	12338	17199	12767	3414	4299	5784
gene_4678	110	186	122	91	77	120
gene_4679	75	98	76	508	1147	1471
gene_4681	293	461	278	285	332	412
gene_4682	9555	14665	11121	1919	1912	2232
gene_4683	246	299	219	203	244	345
gene_4684	31	33	36	17	22	35
gene_4685	2987	2720	1962	1729	1750	2376
gene_4686	402	561	389	136	142	180
gene_4687	335	466	324	287	330	370
gene_4688	1213	1721	1291	911	1159	1448
gene_4689	124	196	125	69	102	110
gene_4690	185	203	152	136	165	233
gene_4691	509	741	575	340	352	503
gene_4692	943	1391	988	467	580	591
gene_4693	363	544	389	204	283	362
gene_4694	1435	1989	1500	636	669	855
gene_4695	142	171	133	58	69	91
gene_4696	80	90	44	51	78	56
gene_4697	336	472	281	194	223	278
gene_4698	408	493	327	633	717	978
gene_4699	576	629	459	1201	1527	1763
gene_4700	107	140	107	195	215	287
gene_4701	68	98	60	67	63	94
gene_4702	285	319	238	434	510	606
gene_4703	211	255	174	288	308	444
gene_4704	28	40	28	52	73	88
gene_4705	6411	8920	6626	2173	2569	3181
gene_4706	5391	7454	5034	1853	2164	2850
gene_4707	252	326	222	182	227	282
gene_4708	3041	3770	2812	4495	5170	6788
gene_4709	1703	2349	1869	823	950	1351
gene_4710	125	125	84	260	277	400
gene_4711	126	138	109	189	233	286
gene_4712	810	1085	773	313	364	433
gene_4713	194	262	158	212	224	329
gene_4714	301	359	233	656	851	1063
gene_4715	397	533	410	312	341	453
gene_4716	116	145	105	126	149	163
gene_4717	209	294	178	207	240	305
gene_4718	62	64	49	112	122	164
gene_4719	311	339	267	207	244	312
gene_4720	243	274	228	136	177	237
gene_4722	22	16	12	37	29	41
gene_4723	32	44	27	50	78	108
gene_4724	209	292	201	304	369	471
gene_4725	360	478	355	246	317	441
gene_4726	543	822	538	488	607	677
gene_4727	138	176	114	124	203	243
gene_4729	171	179	150	255	250	353
gene_4730	310	446	288	387	404	554
gene_4731	270	290	247	121	141	162
gene_4732	179	241	190	189	211	244
gene_4733	223	277	214	186	205	214
gene_4734	85	76	42	494	840	917
